ID,Calories_Burned
TEST_0000,173.05684859950037
TEST_0001,192.78593035050852
TEST_0002,53.86885620371979
TEST_0003,158.50473928676317
TEST_0004,224.01215818136703
TEST_0005,175.27421584031168
TEST_0006,98.41261592934286
TEST_0007,43.57893415075947
TEST_0008,80.67802090400217
TEST_0009,60.102961734599326
TEST_0010,122.42482558719453
TEST_0011,55.60787941441866
TEST_0012,13.440107310947724
TEST_0013,174.4963015164917
TEST_0014,231.78639302986787
TEST_0015,13.468869838722512
TEST_0016,98.76684304852603
TEST_0017,131.74755085612122
TEST_0018,155.48688413303148
TEST_0019,6.612928178926038
TEST_0020,48.865328409622066
TEST_0021,91.6582858739856
TEST_0022,24.34798916140616
TEST_0023,87.05709575827686
TEST_0024,20.149385698159968
TEST_0025,126.86333607619176
TEST_0026,106.87354621781317
TEST_0027,190.27741310761738
TEST_0028,124.12074592763297
TEST_0029,100.30727909944987
TEST_0030,25.141076062143146
TEST_0031,245.31540613140172
TEST_0032,55.36342945211939
TEST_0033,47.669542497128845
TEST_0034,130.88676169911759
TEST_0035,115.13536130506544
TEST_0036,37.97751543185791
TEST_0037,128.14218928413496
TEST_0038,11.16371702177406
TEST_0039,130.47972387336713
TEST_0040,197.97081583503333
TEST_0041,168.62002793752626
TEST_0042,143.43154357267363
TEST_0043,60.094521428026226
TEST_0044,68.54156588216118
TEST_0045,52.11510564243404
TEST_0046,78.96588111918769
TEST_0047,195.33604840678836
TEST_0048,140.10312532961956
TEST_0049,124.71211566302698
TEST_0050,11.175480914292468
TEST_0051,110.3446978314984
TEST_0052,157.27618417956177
TEST_0053,91.73720287315263
TEST_0054,67.76059632507845
TEST_0055,86.07771607102512
TEST_0056,161.17307957362138
TEST_0057,18.488166976945145
TEST_0058,30.663212121011355
TEST_0059,94.8730966976783
TEST_0060,38.89639330931265
TEST_0061,110.28007191597466
TEST_0062,90.67912230543811
TEST_0063,50.8240020166496
TEST_0064,34.11013114802422
TEST_0065,134.19845443664227
TEST_0066,230.16285367908665
TEST_0067,124.72558598507405
TEST_0068,102.45636679580039
TEST_0069,43.90841639152606
TEST_0070,126.01896798359442
TEST_0071,26.08525336629668
TEST_0072,9.658894719303207
TEST_0073,154.45733256224614
TEST_0074,32.2963118001901
TEST_0075,91.89836297639735
TEST_0076,62.42475347839263
TEST_0077,66.64409010639801
TEST_0078,46.150130084550575
TEST_0079,185.85386383311752
TEST_0080,173.3929975304602
TEST_0081,137.24353864132544
TEST_0082,91.10930278509346
TEST_0083,103.49968716429845
TEST_0084,57.599422826906306
TEST_0085,177.98142274679185
TEST_0086,125.03476485814038
TEST_0087,17.746554879212916
TEST_0088,144.33722637723815
TEST_0089,42.609444129590024
TEST_0090,39.926527889114475
TEST_0091,36.53078312034504
TEST_0092,24.57032858352045
TEST_0093,194.39654452532693
TEST_0094,4.597124852852364
TEST_0095,10.085311378647278
TEST_0096,238.2821468270536
TEST_0097,141.83817185650355
TEST_0098,185.8214610504623
TEST_0099,171.3600323583241
TEST_0100,13.001477528034233
TEST_0101,100.00070694629245
TEST_0102,186.84285263940473
TEST_0103,167.491987568518
TEST_0104,63.624117927987406
TEST_0105,167.61695431962244
TEST_0106,36.548713201584526
TEST_0107,20.128149671913377
TEST_0108,183.31466078054737
TEST_0109,29.513853850816723
TEST_0110,110.78721878012513
TEST_0111,184.73322944206873
TEST_0112,46.88391877331009
TEST_0113,145.33046561917362
TEST_0114,54.95067594128626
TEST_0115,82.13533827267172
TEST_0116,79.64733211292271
TEST_0117,64.30877990893944
TEST_0118,14.663148328696902
TEST_0119,6.899608832548818
TEST_0120,186.32621407356422
TEST_0121,46.98266541317428
TEST_0122,43.265385351941205
TEST_0123,19.586657330492226
TEST_0124,32.81168373349085
TEST_0125,98.66574235669741
TEST_0126,47.10905902386406
TEST_0127,55.140192315144894
TEST_0128,102.18259616326068
TEST_0129,78.93263948810656
TEST_0130,61.37558229313033
TEST_0131,196.7935765315318
TEST_0132,70.53807959477516
TEST_0133,135.5349422600095
TEST_0134,106.121787354994
TEST_0135,73.02520410631072
TEST_0136,71.02386909776982
TEST_0137,66.3769844952335
TEST_0138,172.2002626961751
TEST_0139,23.006681551027587
TEST_0140,121.40885727596522
TEST_0141,16.418798923477176
TEST_0142,109.85272437584997
TEST_0143,41.20299487749325
TEST_0144,12.090658944078495
TEST_0145,33.23689878476441
TEST_0146,164.1493770854099
TEST_0147,82.22393225638812
TEST_0148,120.70077828269628
TEST_0149,85.76189094192996
TEST_0150,42.16486309149494
TEST_0151,82.32261692868713
TEST_0152,69.29239615767364
TEST_0153,19.553053570018374
TEST_0154,95.94506215958457
TEST_0155,56.836947395058594
TEST_0156,130.11171029914647
TEST_0157,40.18345975440878
TEST_0158,198.5990254662702
TEST_0159,40.87514833091889
TEST_0160,126.57786939017204
TEST_0161,101.07724652031972
TEST_0162,114.7313981000019
TEST_0163,137.70700023220294
TEST_0164,55.233796964441034
TEST_0165,32.28214168456215
TEST_0166,41.78299533590751
TEST_0167,133.81341058706414
TEST_0168,200.69891842936013
TEST_0169,111.04235162799954
TEST_0170,73.79592547468803
TEST_0171,76.24439953276081
TEST_0172,5.139822754112712
TEST_0173,82.04275672241107
TEST_0174,15.724657502013322
TEST_0175,47.926131071991676
TEST_0176,8.431599691212542
TEST_0177,61.95940366638254
TEST_0178,175.5798925499321
TEST_0179,185.12554035788813
TEST_0180,45.30868837933525
TEST_0181,81.99145093125644
TEST_0182,67.38136668958938
TEST_0183,117.38591421945954
TEST_0184,126.07699918911092
TEST_0185,83.13591703292563
TEST_0186,11.76405751739416
TEST_0187,46.24012272046868
TEST_0188,156.82090703169604
